eventsPerDay;commitCommentEventsPerDay;createEventsPerDay;deleteEventsPerDay;downloadEventsPerDay;followEventsPerDay;forkEventsPerDay;forkApplyEventsPerDay;gistEventsPerDay;gollumEventsPerDay;issueEventsPerDay;issueCommentEventsPerDay;memberEventsPerDay;publicEventsPerDay;pullRequestEventsPerDay;pullRequestReviewEventsPerDay;pushDatesEventsPerDay;teamAddEventsPerDay;watchDatesEventsPerDay
soffes;93.98523503560706;0.9398523503560706;4.072693518209639;0.0;0.0;5.639114102136423;6.265682335707137;0.0;0.0;0.0;0.31328411678535684;1.8797047007121412;0.0;0.9398523503560706;2.8195570510682115;0.0;3.1328411678535684;0.0;67.98265334242244
meklarian;5.136644249336517;0.0;1.095817439858457;0.0;0.0;0.3595650974535562;0.6848858999115356;0.0;0.5821530149248053;0.0;0.0;0.0;0.1540993274800955;0.13697717998230713;0.0;0.0;0.0;0.0;2.1231462897257605
kachok;32.916501047054595;3.0722067643917623;2.0847117329801246;0.10972167015684865;0.0;1.6458250523527298;0.9874950314116379;0.0;3.511093445019157;0.8777733612547892;3.9499801256465514;6.583300209410919;0.2194433403136973;0.0;1.6458250523527298;1.6458250523527298;4.169423465960249;0.0;2.4138767434506705
xtremethinker;1.3593060784423443;0.0;0.08155836470654067;0.0;0.0;0.04531020261474481;0.21295795228930062;0.0;0.018124081045897925;0.0;0.0;0.0;0.03171714183032137;0.009062040522948962;0.0;0.0;0.0;0.0;0.96057629543259
tylerball;34.94132634147328;0.8152976146343766;2.4458928439031293;5.00825677561117;0.0;0.5823554390245547;1.397653053658931;0.0;0.23294217560982186;0.5823554390245547;0.6988265268294656;8.73533158536832;0.11647108780491093;0.11647108780491093;3.261190458537506;3.7270748097571498;4.309430248781704;0.0;2.9117771951227733
PotHix;15.847007899048691;0.05282335966349564;1.5318774302413736;0.0;0.0;2.218581105866817;0.5282335966349564;0.0;0.05282335966349564;0.31694015798097386;0.4225868773079651;1.1092905529334085;0.2641167983174782;0.0;0.47541023697146073;0.0;4.754102369714608;0.0;4.12022205375266
apgwoz;20.05110246252602;0.0;3.475524426837844;0.06683700820842008;0.0;2.4729693037115426;2.606643320128383;0.0;0.13367401641684015;0.40102204925052043;0.13367401641684015;0.06683700820842008;0.2673480328336803;0.06683700820842008;0.0;0.0;1.5372511887936617;0.0;8.82248508351145
choochootrain;1.7881072243464045;0.0059603574144880146;0.3576214448692809;0.011920714828976029;0.0;0.3755025171127449;0.14900893536220036;0.0;0.0;0.0;0.0;0.0;0.07152428897385617;0.023841429657952058;0.011920714828976029;0.023841429657952058;0.3576214448692809;0.0;0.39934394677069696
vinaykola;0.6668291033548835;0.0;0.07779672872473642;0.004445527355699224;0.0;0.046678037234841846;0.13781134802667594;0.0;0.015559345744947283;0.06223738297978913;0.0;0.031118691489894566;0.011113818389248058;0.004445527355699224;0.040009746201293016;0.02667316413419534;0.08668778343613487;0.0;0.12225200228172865
simonbrown;0.9454105297505047;0.0;0.025210947460013455;0.0;0.0;0.09138968454254878;0.05042189492002691;0.0;0.03781642119002018;0.03781642119002018;0.0;0.0;0.003151368432501682;0.003151368432501682;0.0;0.0;0.056724631785030274;0.0;0.6397277917978414
sankarj;0.14470421764108643;0.0;0.04298145078448112;0.0014327150261493706;0.0;0.0028654300522987413;0.015759865287643077;0.0;0.0;0.014327150261493707;0.0028654300522987413;0.0028654300522987413;0.010029005183045595;0.0028654300522987413;0.010029005183045595;0.0;0.027221585496838042;0.0;0.011461720209194965
seshness;4.740679179108968;0.0;0.3634520703983542;0.0;0.0;0.2844407507465381;0.2370339589554484;0.0;0.0;0.06320905572145291;0.6320905572145291;0.7427064047270716;0.12641811144290582;0.031604527860726456;0.2212316950250852;0.0;0.6794973490056188;0.0;1.3589946980112375
rargulati;7.19165169099537;0.0;0.1917773784265432;0.0;0.0;2.0136624734787034;0.11986086151658949;0.0;0.0;0.0;0.2157495507298611;0.40752692915640426;0.1438330338199074;0.0;0.2157495507298611;0.0;1.0308034090426696;0.0;2.85268850409483
dlo;2.7302776414277496;0.009100925471425833;0.31853239149990414;0.009100925471425833;0.0;0.3549360933856075;0.27302776414277496;0.0;0.018201850942851667;0.0;0.1729175839570908;0.10011018018568416;0.06370647829998083;0.036403701885703334;0.0;0.0;0.11831203112853582;0.0;1.255927715056765
frankdenbow;4.2952030767706235;0.028634687178470824;0.5011070256232394;0.0;0.0;0.9592620204787726;0.243394841017002;0.0;0.5011070256232394;0.0;0.014317343589235412;0.0;0.07158671794617706;0.10022140512464789;0.0;0.0;0.014317343589235412;0.0;1.8612546666006036
branan;126.89460697920337;1.2689460697920338;2.960874162848079;0.42298202326401124;0.0;0.0;0.42298202326401124;0.0;0.0;0.0;2.5378921395840677;74.86781811773;0.0;0.0;20.30313711667254;8.882622488544236;14.381388790976382;0.0;0.8459640465280225
rkapsi;5.995452061017603;0.0;0.6395148865085444;0.0;0.0;0.25980292264409616;0.7993936081356804;0.0;0.0;0.0;0.0;0.0;0.25980292264409616;0.019984840203392012;0.11990904122035206;0.0;0.3797119638644482;0.0;3.517331875796994
PinkiePie;1.1344339706252502;0.007562893137501668;0.11722484363127586;0.02647012598125584;0.0;0.02647012598125584;0.02647012598125584;0.0;0.0;0.0;0.0;0.056721698531262514;0.003781446568750834;0.0;0.1096619504937742;0.0;0.6466273632563927;0.0;0.11344339706252503
rue;28.971705642105547;0.2897170564210555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0903152684912585;14.002991060351015;0.0;0.0;3.9594664377544246;4.056038789894776;3.5731770291930176;0.0;0.0
fitoria;7.822123936001024;0.026073746453336745;0.8604336329601127;0.0;0.0;0.6779174077867554;0.9647286187734596;0.0;0.026073746453336745;0.0;0.0;0.2346637180800307;0.05214749290667349;0.026073746453336745;0.2868112109867042;0.0;1.746941012373562;0.0;2.9202596027737155
eoin;42.90460181649344;0.0;7.1507669694155735;0.0;0.0;4.719506199814279;4.004429502872721;0.0;5.720613575532459;0.0;0.0;0.2860306787766229;0.7150766969415574;0.2860306787766229;0.8580920363298689;0.0;0.5720613575532458;0.0;18.591994120480493
jrupac;3.9540813991590253;0.02636054266106017;0.02636054266106017;0.02636054266106017;0.0;0.039540813991590255;0.06590135665265043;0.0;0.0;0.0;0.5008503105601433;0.7512754658402149;0.013180271330530085;0.0;0.46130949656855297;0.0;1.9111393429268624;0.0;0.13180271330530086
redouane;1.077212801643481;0.0;0.17594475760176856;0.0;0.0;0.11849340818078291;0.15799121090771054;0.0;0.04308851206573924;0.057451349420985655;0.01077212801643481;0.01077212801643481;0.017953546694058017;0.014362837355246414;0.014362837355246414;0.0;0.014362837355246414;0.0;0.4416572486738272
ryazwinski;4.530577465096463;0.0;0.5436692958115755;0.0;0.0;0.27183464790578776;0.6191789202298499;0.0;0.0;0.0;0.0;0.0;0.07550962441827437;0.0;0.0;0.0;0.09061154930192925;0.0;2.929773427429046
walterkim;2.034642616437369;0.033910710273956146;0.06782142054791229;0.006782142054791229;0.0;0.08816784671228599;0.033910710273956146;0.0;0.0;0.0;0.16955355136978076;0.8613320409584861;0.006782142054791229;0.0;0.2238106878081106;0.033910710273956146;0.33232496068477024;0.0;0.17633569342457198
lupeke;5.98946159777669;0.0;0.49912179981472415;0.0;0.0;0.5190866718073132;0.4192623118443683;0.0;0.019964871992588968;0.0;0.0;0.0;0.0598946159777669;0.0;0.0;0.0;0.019964871992588968;0.0;4.452166454347339
crizCraig;2.5685992898893213;0.0;0.1883639479252169;0.0;0.0;0.11986796686150167;0.28254592188782535;0.0;0.008561997632964405;0.0;0.0;0.0;0.008561997632964405;0.0;0.0;0.0;0.0;0.0;1.9606974579488485
darthcheeta;4.497235293372599;0.0;0.5396682352047119;0.0;0.0;0.5246774508934698;0.19488019604614595;0.0;0.0;0.0;0.02998156862248399;0.014990784311241996;0.08994470586745197;0.0;0.014990784311241996;0.0;0.014990784311241996;0.0;3.073110783804609
malditogeek;8.197999397168717;0.0;0.6011866224590392;0.0;0.0;0.4098999698584358;0.43722663451566485;0.0;0.0;0.0;0.19128665260060337;0.7378199457451845;0.054653329314458106;0.054653329314458106;0.6011866224590392;0.027326664657229053;1.1203932509463912;0.0;3.962366375298213
GutenYe;11.0352391117484;0.0;1.0299556504298506;0.0;0.0;0.882819128939872;1.324228693409808;0.0;0.25748891260746265;0.0;0.07356826074498933;0.036784130372494665;0.36784130372494667;0.07356826074498933;0.110352391117484;0.0;0.0;0.0;6.878632379656502
chrisforbes;369.0888119953864;0.0;1.2302960399846212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.34486735870819;246.05920799692424;0.0;0.0;1.2302960399846212;14.763552479815454;2.4605920799692425;0.0;0.0
pshc;0.8749803323527724;0.005833202215685149;0.0816648310195921;0.0;0.0;0.11958064542154556;0.032082612186268324;0.0;0.046665617725481195;0.0029166011078425747;0.05249881994116635;0.11083084209801784;0.01749960664705545;0.014583005539212874;0.0349992132941109;0.0;0.09624783655880496;0.0;0.2595774985979892
jarinudom;0.9571636758748373;0.0;0.1340029146224772;0.0;0.0;0.08614473082873536;0.1499556425537245;0.0;0.07976363965623644;0.009571636758748373;0.0;0.0;0.019143273517496746;0.04785818379374186;0.0;0.0;0.0;0.0;0.4307236541436768
moeffju;3.4194948408767365;0.12538147749881368;0.3533478002239294;0.0;0.0;0.13677979363506945;0.2621612711338831;0.0;0.0911865290900463;0.0;0.0;0.04559326454502315;0.022796632272511577;0.0;0.13677979363506945;0.0;1.823730581800926;0.0;0.42173769704146413
ryuone;59.8219190096149;2.1934703636858797;0.7976255867948654;0.0;0.0;0.3988127933974327;0.19940639669871635;0.0;0.19940639669871635;0.598219190096149;7.378036677852505;25.524018777435693;0.0;0.0;8.375068661346086;1.3958447768910143;8.773881454743519;0.0;3.9881279339743267
epequeno;2.676550352035557;0.0;0.6334502499817485;0.0;0.0;0.27657686971034084;0.4639353943528298;0.0;0.0892183450678519;0.0;0.0;0.0;0.20520219365605935;0.026765503520355567;0.0;0.0;0.0;0.0;0.9814017957463708
DFectuoso;16.320424331032605;0.0;1.1424297031722823;0.0;0.0;2.502465064091666;1.0336268742987318;0.0;0.0;0.0;0.0;0.054401414436775354;0.16320424331032607;0.0;0.0;0.0;0.0;0.0;11.424297031722825
hakenkje;3.194176739763446;0.06388353479526893;0.021294511598422973;0.010647255799211486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6707771153503237;0.010647255799211486;0.0;0.7453079059448041;0.07453079059448041;1.597088369881723;0.0;0.0
realgt;1.1516666308992425;0.0;0.34166110050010856;0.0;0.0;0.10364999678093181;0.08829444170227525;0.0;0.0652611090842904;0.10748888555059596;0.0;0.0;0.007677777539328283;0.0038388887696641414;0.0;0.0;0.0;0.0;0.43379443097204795
marcioferreira;9.424573776196189;0.0;2.6702959032555866;0.06283049184130793;0.0;0.3455677051271936;0.5968896724924253;0.0;0.12566098368261586;0.0;0.12566098368261586;0.2513219673652317;0.06283049184130793;0.0;0.031415245920653964;0.0;3.9897362319230534;0.0;1.1623640990641966
Jordanlw;104.64693770438855;16.74351003270217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.3017481529331;56.85816948605111;0.0;0.0;8.022931890669788;1.3952925027251806;7.325285639307198;0.0;0.0
evanwalsh;5.386184436919302;0.0;0.4488487030766085;0.0;0.0;0.6642960805533806;0.46680265119967285;0.0;0.0;0.0;0.10772368873838604;0.10772368873838604;0.23340132559983642;0.03590789624612868;0.03590789624612868;0.0;0.05386184436919302;0.0;3.231710662151581
cmonty;5.3883140938090515;0.0;0.7004808321951767;0.0;0.0;0.4310651275047241;0.6465976912570861;0.0;0.05388314093809051;0.0;0.32329884562854305;0.48494826844281463;0.10776628187618102;0.07184418791745402;0.23349361073172556;0.0;0.3053377986491796;0.0;2.029598308668076
travisjeffery;280.05575183948656;0.9335191727982887;18.670383455965773;0.0;0.0;6.53463420958802;18.670383455965773;0.0;0.0;1.8670383455965773;10.268710900781175;39.20780525752812;2.8005575183948657;0.9335191727982887;55.07763119509903;0.9335191727982887;40.141324430326414;0.0;84.01672555184598
malungo;0.9754720709023681;0.0;0.019509441418047363;0.0;0.0;0.0650314713934912;0.009754720709023681;0.0;0.0032515735696745604;0.006503147139349121;0.013006294278698241;0.029264162127071044;0.022761014987721925;0.0;0.0;0.0;0.19509441418047363;0.0;0.6112958310988174
guilleiguaran;191.88202808643575;4.477247322016834;3.198033801440596;1.2792135205762383;0.0;2.5584270411524765;3.198033801440596;0.0;0.0;0.0;12.152528445474264;84.42809235803173;1.2792135205762383;0.6396067602881191;15.35056224691486;33.89915829527032;18.548596048355456;0.0;10.873314924898025
zemanel;5.838203383004612;0.0;0.5838203383004612;0.0;0.0;0.6422023721305073;0.4670562706403689;0.0;0.019460677943348707;0.0;0.0;0.0;0.13622474560344094;0.0;0.019460677943348707;0.0;0.058382033830046115;0.0;3.9115962666130897
gvnn;0.8798260469853585;0.0;0.07625159073873107;0.0;0.0;0.07331883724877987;0.04692405583921912;0.0;0.008798260469853585;0.00586550697990239;0.052789562819121505;0.0645205767789263;0.008798260469853585;0.0;0.008798260469853585;0.0;0.03519304187941434;0.0;0.49856809329170315
joshdavey;8.601930721934957;0.0;0.5447889457225473;0.0;0.0;0.7741737649741461;0.5161158433160974;0.0;0.22938481925159884;0.0;0.0;0.0;0.1433655120322493;0.0;0.0;0.0;0.0;0.0;6.394101836638318
yotam;1.8232166380898094;0.0;1.3977994225355204;0.0;0.0;0.036464332761796184;0.11547038707902126;0.0;0.0;0.0;0.0;0.0;0.030386943968163486;0.036464332761796184;0.0;0.0;0.0;0.0;0.20663121898351172
iortega;1.0281324731238755;0.0;0.12337589677486505;0.0;0.0;0.0034271082437462514;0.08225059784991004;0.0;0.2193349275997601;0.010281324731238755;0.06854216487492502;0.10966746379988004;0.04797951541244752;0.006854216487492503;0.0034271082437462514;0.0;0.2330433605747451;0.0;0.1199487885311188
DanaDanger;304.7905740692834;0.0;18.287434444157007;6.0958114813856685;0.0;0.0;0.0;0.0;0.0;1.0159685802309448;30.479057406928344;96.51701512193975;0.0;0.0;58.926177653394795;32.510994567390235;58.926177653394795;0.0;0.0
robbiet480;3.5242880142798927;0.0;0.35242880142798927;0.0;0.0;0.21145728085679358;0.2349525342853262;0.0;0.0;0.0;0.02349525342853262;0.07048576028559786;0.07048576028559786;0.01174762671426631;0.1292238938569294;0.0;1.2687436851407614;0.0;1.1512674179980984
sagmor;3.0115907903415775;0.010038635967805258;0.21081135532391043;0.0;0.0;0.22084999129171567;0.32123635096976827;0.0;0.09034772371024732;0.0;0.040154543871221034;0.08030908774244207;0.07027045177463681;0.030115907903415774;0.020077271935610517;0.0;0.05019317983902629;0.0;1.867186290011778
mdwrigh2;1.152787943368047;0.0;0.23055758867360943;0.0;0.0;0.13064930024837867;0.29588223879779874;0.0;0.10375091490312424;0.0;0.0;0.0;0.06148202364629585;0.007685252955786981;0.0;0.0;0.011527879433680471;0.0;0.3112527447093727
thadclay;4.1826784827333805;0.0;1.087496405510679;0.0;0.0;1.4081684225202382;0.2788452321822254;0.0;0.06971130804555635;0.0;0.08365356965466761;0.19519166252755776;0.06971130804555635;0.02788452321822254;0.09759583126377888;0.0;0.06971130804555635;0.0;0.7947089117193423
cgma;4.869420807568643;0.0;0.5518676915244463;0.0;0.0;0.7953387319028784;0.7466445238271919;0.0;0.24347104037843215;0.0;0.0;0.0;0.09738841615137286;0.032462805383790955;0.0;0.0;0.0;0.0;2.4022475984005305
ViciousPotato;263.203322535769;0.8773444084525635;6.141410859167944;4.386722042262817;0.0;0.0;0.0;0.0;0.0;5.26406645071538;22.81095461976665;108.79070664811786;0.0;0.0;28.07502107048203;48.25394246489099;38.60315397191279;0.0;0.0
garg;3.6835139586278287;0.0;1.2523947459334617;0.0;0.0;0.5525270937941743;0.41746491531115393;0.0;0.012278379862092762;0.0;0.012278379862092762;0.0;0.07367027917255657;0.012278379862092762;0.0;0.0;0.012278379862092762;0.0;1.338343404968111
rsampaio;3.0643694929721663;0.0;0.2860078193440689;0.020429129953147777;0.0;0.12257477971888665;0.2655786893909211;0.0;0.04085825990629555;0.0;0.010214564976573888;0.0;0.10214564976573888;0.0;0.06128738985944333;0.0;0.27579325436749497;0.0;1.8794799556895954
scottferg;5.333751473109311;0.017779171577031037;0.8178418925434278;0.0;0.0;0.19557088734734143;0.6222710051960864;0.0;0.0;0.0;0.2844667452324966;0.2666875736554656;0.017779171577031037;0.10667502946218622;0.3378042599635897;0.0;0.21335005892437245;0.0;2.4535256776302834
everyplace;2.6141488993797752;0.0;0.2265595712795805;0.0;0.0;0.3311255272547715;0.174276593291985;0.0;0.0;0.0;0.104565955975191;0.00871382966459925;0.0522829779875955;0.0;0.0;0.0;0.836527647801528;0.0;0.8800967961245243
apetresc;19.04237148052234;0.0;0.9521185740261171;0.0;0.0;0.25389828640696455;0.9521185740261171;0.0;0.0;0.06347457160174114;1.5868642900435286;4.570169155325362;0.12694914320348227;0.0;1.7772880048487518;3.6815251529009863;1.9042371480522342;0.0;3.173728580087057
nexxy;84.71446453725704;0.0;8.753828002183228;0.0;0.0;17.225274455908934;5.930012517607993;0.0;3.6709601299478054;0.0;0.564763096915047;1.9766708392026644;0.8471446453725705;0.564763096915047;1.129526193830094;0.0;1.129526193830094;0.0;42.92199536554357
baldrailers;76.07129335872956;0.0;5.324990535111069;0.0;0.0;27.38566560914264;4.564277601523774;0.0;0.2535709778624319;0.0;2.282138800761887;9.63569715877241;0.7607129335872956;0.0;0.5071419557248638;0.0;2.5357097786243186;0.0;22.821388007618868
broknbottle;1.2768255908951303;0.0;0.03830476772685391;0.004256085302983767;0.0;0.012768255908951302;0.012768255908951302;0.0;0.0;0.01702434121193507;0.21280426514918835;0.7235345015072404;0.012768255908951302;0.0;0.09363387666564288;0.004256085302983767;0.08086562075669158;0.0;0.0638412795447565
andypeters;15.99477701417253;0.10663184676115021;0.2665796169028755;0.0;0.0;0.6931070039474764;0.42652738704460086;0.0;0.0;0.0;2.932375785931631;8.263968123989141;0.0;0.0;0.6931070039474764;0.6397910805669013;0.8530547740892017;0.0;1.1196343909920772
puffnfresh;50.30850838766277;1.3415602236710071;0.5030850838766276;0.0;0.0;0.0;0.3353900559177518;0.0;0.0;0.3353900559177518;5.030850838766277;17.775672963640844;0.5030850838766276;0.1676950279588759;2.6831204473420143;0.0;5.533935922642905;0.0;16.098722684052085
tchalvak;33.74534243971535;0.3374534243971535;1.0123602731914605;0.0;0.0;0.0;0.7873913235933582;0.0;0.11248447479905116;0.0;4.049441092765842;12.148323278297525;0.11248447479905116;0.0;4.611863466761098;0.7873913235933582;3.8244721431677395;0.0;5.9616771643497115
insin;62.18690620141648;0.0;8.913456555536362;0.0;0.0;6.011400932803593;8.084297806184143;0.0;4.353083434099154;0.0;0.0;0.0;1.4510278113663846;0.8291587493522197;0.0;0.0;0.0;0.0;32.544480912074626
lidaobing;16.144603828114782;0.0;0.7534148453120232;0.0;0.0;0.9686762296868869;1.9911678054674897;0.0;0.0;0.0;0.10763069218743188;0.3228920765622956;0.10763069218743188;0.0;0.5381534609371594;0.0;0.914860883593171;0.0;10.440177142180891
env;1.2755633073584944;0.0;0.225349517633334;0.0;0.0;0.35715772606037843;0.14031196380943436;0.0;0.06377816536792472;0.0;0.0;0.0;0.08503755382389962;0.021259388455974904;0.0;0.0;0.0;0.0;0.3826689922075483
aih;5.2722382888983175;0.14059302103728846;0.29876016970423797;0.0;0.0;0.24603778681525482;0.24603778681525482;0.0;0.0;0.07029651051864423;0.15816714866694953;0.5799462117788149;0.07029651051864423;0.0;0.43935319074152646;0.0;0.7381133604457645;0.0;2.2846365918559375
peleteiro;10.825091660377783;0.0;1.0464255271698524;0.0;0.0;0.7216727773585189;1.6237637490566676;0.0;0.03608363886792595;0.0;0.03608363886792595;0.0721672777358519;0.2525854720754816;0.10825091660377784;0.0721672777358519;0.0;0.10825091660377784;0.0;6.747640468302152
KenanY;37.83311974357552;0.0;5.170526364955322;0.0;0.0;3.909422373502804;4.918305566664818;0.0;9.584390335039133;0.0;0.504441596581007;0.504441596581007;1.3872143905977692;0.12611039914525174;0.0;0.0;0.12611039914525174;0.0;11.60215672136316
KyleAMathews;7.9133681578521555;0.21102315087605747;0.6858252403471868;0.10551157543802873;0.0;0.23740104473556467;1.0551157543802874;0.0;0.26377893859507184;0.0;0.05275578771901437;0.07913368157852155;0.05275578771901437;0.07913368157852155;0.5539357710496509;0.8177147096447227;0.870470497363737;0.0;2.848812536826776
AdamFrey;2.2365048675043435;0.0074550162250144785;0.18637540562536198;0.03727508112507239;0.0;0.029820064900057914;0.014910032450028957;0.0;0.0;0.05964012980011583;0.3056556652255936;0.1416453082752751;0.014910032450028957;0.0074550162250144785;0.16401035695031854;0.0;1.1629825311022588;0.0;0.10437022715020271
